1021.0569119	0.5003	0.5003	0	3	0	1	2	e	0	1	0	1	3	e	87LaVaFa.19
1021.0569119	0.5003	0.5003	0	3	0	1	1	e	0	1	0	1	2	e	87LaVaFa.20
1021.0569119	0.5003	0.5003	0	3	0	1	2	e	0	1	0	1	3	e	87LaVaFa.21
1021.0569119	0.5003	0.5003	0	3	0	1	2	e	0	1	0	1	3	e	87LaVaFa.22
1018.9006930	0.0067	0.0067	0	3	0	1	7	e	0	1	0	1	8	e	87LaVaFa.23
1022.4778117	0.0100	0.0100	1	2	0	0	1	e	1	0	0	0	1	e	87LaVaFa.24
1029.4420917	0.0033	0.0033	0	4	0	2	5	e	0	2	0	2	4	e	87LaVaFa.25
1029.4420917	0.0033	0.0033	0	4	0	2	5	e	0	2	0	2	4	e	87LaVaFa.26
1027.3821712	0.0033	0.0033	0	4	0	2	2	e	0	2	0	2	2	e	87LaVaFa.27
1027.3821712	0.0033	0.0033	0	4	0	2	2	e	0	2	0	2	2	e	87LaVaFa.28
1027.3821712	0.0033	0.0033	0	4	0	2	2	e	0	2	0	2	2	e	87LaVaFa.29
1027.3821712	0.0033	0.0033	0	4	0	2	2	e	0	2	0	2	2	e	87LaVaFa.30
1027.3821712	0.0033	0.0033	0	4	0	2	3	e	0	2	0	2	3	e	87LaVaFa.31
1027.3821712	0.0033	0.0033	0	4	0	2	3	e	0	2	0	2	3	e	87LaVaFa.32
1027.3821712	0.0033	0.0033	0	4	0	2	3	e	0	2	0	2	3	e	87LaVaFa.33
1027.3821712	0.0033	0.0033	0	4	0	2	3	e	0	2	0	2	3	e	87LaVaFa.34
1027.3821712	0.0033	0.0033	0	4	0	2	3	e	0	2	0	2	3	e	87LaVaFa.35
1025.2978645	0.0033	0.0033	0	4	0	2	4	e	0	2	0	2	5	e	87LaVaFa.36
1025.2978645	0.0033	0.0033	0	4	0	2	4	e	0	2	0	2	5	e	87LaVaFa.37
1025.2978645	0.0033	0.0033	0	4	0	2	4	e	0	2	0	2	5	e	87LaVaFa.38
1025.2978645	0.0033	0.0033	0	4	0	2	4	e	0	2	0	2	5	e	87LaVaFa.39
1025.2978645	0.0033	0.0033	0	4	0	2	4	e	0	2	0	2	5	e	87LaVaFa.40
1027.3821712	0.0033	0.0033	0	2	0	2	2	e	0	4	0	2	2	e	87LaVaFa.41
1025.2978645	0.0033	0.0033	0	4	0	0	2	e	0	2	0	0	2	e	87LaVaFa.42
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.43
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.44
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.45
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.46
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.47
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.48
1007.7980724	0.0167	0.0167	1	3	0	1	2	e	1	1	0	1	3	e	87LaVaFa.49
3952.7693	0.0005	0.0005	0	0	0	2	76	e	0	0	0	0	77	e	09ToSuBrCr.1
3953.5157	0.0005	0.0005	0	0	0	2	75	e	0	0	0	0	76	e	09ToSuBrCr.2
3954.2578	0.0005	0.0005	0	0	0	2	74	e	0	0	0	0	75	e	09ToSuBrCr.3
3954.9957	0.0005	0.0005	0	0	0	2	73	e	0	0	0	0	74	e	09ToSuBrCr.4
3956.4568	0.0005	0.0005	0	0	0	2	71	e	0	0	0	0	72	e	09ToSuBrCr.5
3957.8998	0.0005	0.0005	0	0	0	2	69	e	0	0	0	0	70	e	09ToSuBrCr.6
3960.0299	0.0005	0.0005	0	0	0	2	66	e	0	0	0	0	67	e	09ToSuBrCr.7
3961.4270	0.0005	0.0005	0	0	0	2	64	e	0	0	0	0	65	e	09ToSuBrCr.8
3962.8059	0.0005	0.0005	0	0	0	2	62	e	0	0	0	0	63	e	09ToSuBrCr.9
3963.4884	0.0005	0.0005	0	0	0	2	61	e	0	0	0	0	62	e	09ToSuBrCr.10
3964.1664	0.0005	0.0005	0	0	0	2	60	e	0	0	0	0	61	e	09ToSuBrCr.11
3965.5085	0.0005	0.0005	0	0	0	2	58	e	0	0	0	0	59	e	09ToSuBrCr.12
3966.1727	0.0005	0.0005	0	0	0	2	57	e	0	0	0	0	58	e	09ToSuBrCr.13
3966.8323	0.0005	0.0005	0	0	0	2	56	e	0	0	0	0	57	e	09ToSuBrCr.14
3968.1378	0.0005	0.0005	0	0	0	2	54	e	0	0	0	0	55	e	09ToSuBrCr.15
3969.4250	0.0005	0.0005	0	0	0	2	52	e	0	0	0	0	53	e	09ToSuBrCr.16
3970.0618	0.0005	0.0005	0	0	0	2	51	e	0	0	0	0	52	e	09ToSuBrCr.17
3970.6938	0.0005	0.0005	0	0	0	2	50	e	0	0	0	0	51	e	09ToSuBrCr.18
3971.3214	0.0005	0.0005	0	0	0	2	49	e	0	0	0	0	50	e	09ToSuBrCr.19
3971.9443	0.0005	0.0005	0	0	0	2	48	e	0	0	0	0	49	e	09ToSuBrCr.20
3972.5627	0.0005	0.0005	0	0	0	2	47	e	0	0	0	0	48	e	09ToSuBrCr.21
3973.1765	0.0005	0.0005	0	0	0	2	46	e	0	0	0	0	47	e	09ToSuBrCr.22
3973.7858	0.0005	0.0005	0	0	0	2	45	e	0	0	0	0	46	e	09ToSuBrCr.23
3974.9906	0.0005	0.0005	0	0	0	2	43	e	0	0	0	0	44	e	09ToSuBrCr.24
3975.5861	0.0005	0.0005	0	0	0	2	42	e	0	0	0	0	43	e	09ToSuBrCr.25
3976.7634	0.0005	0.0005	0	0	0	2	40	e	0	0	0	0	41	e	09ToSuBrCr.26
3977.9225	0.0005	0.0005	0	0	0	2	38	e	0	0	0	0	39	e	09ToSuBrCr.27
3978.4951	0.0005	0.0005	0	0	0	2	37	e	0	0	0	0	38	e	09ToSuBrCr.28
3979.0633	0.0005	0.0005	0	0	0	2	36	e	0	0	0	0	37	e	09ToSuBrCr.29
3979.6268	0.0005	0.0005	0	0	0	2	35	e	0	0	0	0	36	e	09ToSuBrCr.30
3980.1858	0.0005	0.0005	0	0	0	2	34	e	0	0	0	0	35	e	09ToSuBrCr.31
3980.7402	0.0005	0.0005	0	0	0	2	33	e	0	0	0	0	34	e	09ToSuBrCr.32
3981.2901	0.0005	0.0005	0	0	0	2	32	e	0	0	0	0	33	e	09ToSuBrCr.33
3981.8354	0.0005	0.0005	0	0	0	2	31	e	0	0	0	0	32	e	09ToSuBrCr.34
3982.3762	0.0005	0.0005	0	0	0	2	30	e	0	0	0	0	31	e	09ToSuBrCr.35
3982.9124	0.0005	0.0005	0	0	0	2	29	e	0	0	0	0	30	e	09ToSuBrCr.36
3983.9711	0.0005	0.0005	0	0	0	2	27	e	0	0	0	0	28	e	09ToSuBrCr.37
3984.4936	0.0005	0.0005	0	0	0	2	26	e	0	0	0	0	27	e	09ToSuBrCr.38
3985.0116	0.0005	0.0005	0	0	0	2	25	e	0	0	0	0	26	e	09ToSuBrCr.39
3985.5251	0.0005	0.0005	0	0	0	2	24	e	0	0	0	0	25	e	09ToSuBrCr.40
3986.0339	0.0005	0.0005	0	0	0	2	23	e	0	0	0	0	24	e	09ToSuBrCr.41
3986.5383	0.0005	0.0005	0	0	0	2	22	e	0	0	0	0	23	e	09ToSuBrCr.42
3987.0381	0.0005	0.0005	0	0	0	2	21	e	0	0	0	0	22	e	09ToSuBrCr.43
3987.5333	0.0005	0.0005	0	0	0	2	20	e	0	0	0	0	21	e	09ToSuBrCr.44
3988.9918	0.0005	0.0005	0	0	0	2	17	e	0	0	0	0	18	e	09ToSuBrCr.45
3989.4689	0.0005	0.0005	0	0	0	2	16	e	0	0	0	0	17	e	09ToSuBrCr.46
3989.9414	0.0005	0.0005	0	0	0	2	15	e	0	0	0	0	16	e	09ToSuBrCr.47
3990.4094	0.0005	0.0005	0	0	0	2	14	e	0	0	0	0	15	e	09ToSuBrCr.48
3990.8729	0.0005	0.0005	0	0	0	2	13	e	0	0	0	0	14	e	09ToSuBrCr.49
3991.3318	0.0005	0.0005	0	0	0	2	12	e	0	0	0	0	13	e	09ToSuBrCr.50
3992.2360	0.0005	0.0005	0	0	0	2	10	e	0	0	0	0	11	e	09ToSuBrCr.51
3992.6813	0.0005	0.0005	0	0	0	2	9	e	0	0	0	0	10	e	09ToSuBrCr.52
3993.1220	0.0005	0.0005	0	0	0	2	8	e	0	0	0	0	9	e	09ToSuBrCr.53
3993.5582	0.0005	0.0005	0	0	0	2	7	e	0	0	0	0	8	e	09ToSuBrCr.54
3993.9899	0.0005	0.0005	0	0	0	2	6	e	0	0	0	0	7	e	09ToSuBrCr.55
3995.2577	0.0005	0.0005	0	0	0	2	2	e	0	0	0	0	3	e	09ToSuBrCr.56
3995.6712	0.0005	0.0005	0	0	0	2	1	e	0	0	0	0	2	e	09ToSuBrCr.57
3996.0801	0.0005	0.0005	0	0	0	2	1	e	0	0	0	0	2	e	09ToSuBrCr.58
3997.6705	0.0005	0.0005	0	0	0	2	2	e	0	0	0	0	1	e	09ToSuBrCr.59
3998.0567	0.001	0.001	0	0	0	2	3	e	0	0	0	0	2	e	09ToSuBrCr.60
3998.8155	0.001	0.001	0	0	0	2	5	e	0	0	0	0	4	e	09ToSuBrCr.61
3999.1880	0.001	0.001	0	0	0	2	6	e	0	0	0	0	5	e	09ToSuBrCr.62
3999.9195	0.001	0.001	0	0	0	2	8	e	0	0	0	0	7	e	09ToSuBrCr.63
4000.2783	0.001	0.001	0	0	0	2	9	e	0	0	0	0	8	e	09ToSuBrCr.64
4000.6326	0.001	0.001	0	0	0	2	10	e	0	0	0	0	9	e	09ToSuBrCr.65
4000.9824	0.001	0.001	0	0	0	2	11	e	0	0	0	0	10	e	09ToSuBrCr.66
4001.3276	0.001	0.001	0	0	0	2	12	e	0	0	0	0	11	e	09ToSuBrCr.67
4001.6682	0.001	0.001	0	0	0	2	13	e	0	0	0	0	12	e	09ToSuBrCr.68
4002.0043	0.001	0.001	0	0	0	2	12	e	0	0	0	0	13	e	09ToSuBrCr.69
4002.6626	0.001	0.001	0	0	0	2	16	e	0	0	0	0	15	e	09ToSuBrCr.70
4002.9850	0.001	0.001	0	0	0	2	17	e	0	0	0	0	16	e	09ToSuBrCr.71
4003.6159	0.001	0.001	0	0	0	2	19	e	0	0	0	0	18	e	09ToSuBrCr.72
4003.9244	0.001	0.001	0	0	0	2	20	e	0	0	0	0	19	e	09ToSuBrCr.73
4004.2284	0.001	0.001	0	0	0	2	21	e	0	0	0	0	20	e	09ToSuBrCr.74
4004.5277	0.001	0.001	0	0	0	2	22	e	0	0	0	0	21	e	09ToSuBrCr.75
4004.8225	0.001	0.001	0	0	0	2	23	e	0	0	0	0	22	e	09ToSuBrCr.76
4005.1127	0.001	0.001	0	0	0	2	24	e	0	0	0	0	23	e	09ToSuBrCr.77
4005.3984	0.001	0.001	0	0	0	2	25	e	0	0	0	0	24	e	09ToSuBrCr.78
4005.6793	0.001	0.001	0	0	0	2	26	e	0	0	0	0	25	e	09ToSuBrCr.79
4005.9556	0.001	0.001	0	0	0	2	27	e	0	0	0	0	26	e	09ToSuBrCr.80
4006.2274	0.001	0.001	0	0	0	2	28	e	0	0	0	0	27	e	09ToSuBrCr.81
4006.4945	0.001	0.001	0	0	0	2	29	e	0	0	0	0	28	e	09ToSuBrCr.82
4006.7570	0.001	0.001	0	0	0	2	30	e	0	0	0	0	29	e	09ToSuBrCr.83
4007.2681	0.001	0.001	0	0	0	2	32	e	0	0	0	0	31	e	09ToSuBrCr.84
4007.5167	0.001	0.001	0	0	0	2	33	e	0	0	0	0	32	e	09ToSuBrCr.85
4007.7607	0.001	0.001	0	0	0	2	34	e	0	0	0	0	33	e	09ToSuBrCr.86
4008.0001	0.001	0.001	0	0	0	2	35	e	0	0	0	0	34	e	09ToSuBrCr.87
4008.2348	0.001	0.001	0	0	0	2	36	e	0	0	0	0	35	e	09ToSuBrCr.88
4008.4648	0.001	0.001	0	0	0	2	37	e	0	0	0	0	36	e	09ToSuBrCr.89
4008.6903	0.001	0.001	0	0	0	2	38	e	0	0	0	0	37	e	09ToSuBrCr.90
4009.1271	0.001	0.001	0	0	0	2	40	e	0	0	0	0	39	e	09ToSuBrCr.91
4009.3386	0.001	0.001	0	0	0	2	41	e	0	0	0	0	40	e	09ToSuBrCr.92
4009.7476	0.001	0.001	0	0	0	2	43	e	0	0	0	0	42	e	09ToSuBrCr.93
4009.9450	0.001	0.001	0	0	0	2	44	e	0	0	0	0	43	e	09ToSuBrCr.94
4010.5094	0.001	0.001	0	0	0	2	47	e	0	0	0	0	46	e	09ToSuBrCr.95
4010.6884	0.001	0.001	0	0	0	2	48	e	0	0	0	0	47	e	09ToSuBrCr.96
4010.8623	0.001	0.001	0	0	0	2	49	e	0	0	0	0	48	e	09ToSuBrCr.97
4011.0317	0.001	0.001	0	0	0	2	50	e	0	0	0	0	49	e	09ToSuBrCr.98
4011.1964	0.001	0.001	0	0	0	2	51	e	0	0	0	0	50	e	09ToSuBrCr.99
4011.3564	0.001	0.001	0	0	0	2	52	e	0	0	0	0	51	e	09ToSuBrCr.100
4011.6624	0.001	0.001	0	0	0	2	54	e	0	0	0	0	53	e	09ToSuBrCr.101
4011.8083	0.001	0.001	0	0	0	2	55	e	0	0	0	0	54	e	09ToSuBrCr.102
4012.2179	0.001	0.001	0	0	0	2	58	e	0	0	0	0	57	e	09ToSuBrCr.103
4012.3450	0.001	0.001	0	0	0	2	59	e	0	0	0	0	58	e	09ToSuBrCr.104
4012.5852	0.001	0.001	0	0	0	2	61	e	0	0	0	0	60	e	09ToSuBrCr.105
